id,full_address,street,city,province,postal_code,country,latitude,longitude,address_type,notes,created_at
1846,"Gang Gegerkalong Hilir No. 6
Blitar, SG 77005",Jalan HOS. Cokroaminoto No. 190,Sleman,Yogyakarta,58871,Indonesia,,132.68488003491655,Pabrik,,2026-01-15 14:25:37.513236+00
1847,"Gang Astana Anyar No. 243
Palu, Sulawesi Selatan 10181",Gg. Ciumbuleuit No. 468,Jakarta Selatan,DKI Jakarta,43646,Indonesia,,128.8378715588797,Showroom,,2026-01-15 14:25:37.513236+00
1848,"Gang Medokan Ayu No. 221
Palembang, SR 77807",Gang Cempaka No. 239,Bantul,Yogyakarta,12615,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1849,"Gg. Ronggowarsito No. 430
Pangkalpinang, GO 33057",Gg. Joyoboyo No. 7,Serang,Banten,19939,Indonesia,-1.5132546898669519,,Registered Office,,2026-01-15 14:25:37.513236+00
1850,"Gg. Ciumbuleuit No. 56
Meulaboh, Kalimantan Tengah 13973",Jalan Ir. H. Djuanda No. 752,Jakarta Barat,DKI Jakarta,65038,Indonesia,,98.66971464385243,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1851,"Gg. H.J Maemunah No. 9
Sibolga, Nusa Tenggara Timur 11431",Gg. Tebet Barat Dalam No. 044,Jakarta Timur,DKI Jakarta,64664,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1852,"Gang Raya Setiabudhi No. 1
Kota Administrasi Jakarta Barat, Kepulauan Riau 70016",Gang Cikutra Barat No. 947,Gianyar,Bali,56477,Indonesia,,103.26159217707259,Pabrik,,2026-01-15 14:25:37.513236+00
1853,"Gang Ronggowarsito No. 419
Pariaman, YO 25612",Gang Kapten Muslihat No. 9,Samarinda,Kalimantan Timur,62679,Indonesia,,111.94058463341504,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1854,"Jl. Rumah Sakit No. 838
Kota Administrasi Jakarta Barat, Sulawesi Barat 05920",Gg. Joyoboyo No. 0,Denpasar,Bali,93563,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1855,"Jalan Abdul Muis No. 333
Singkawang, Aceh 61009",Jl. Jend. Sudirman No. 454,Gresik,Jawa Timur,78791,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1856,"Gang Pasteur No. 627
Cimahi, RI 89198",Jl. R.E Martadinata No. 915,Badung,Bali,77617,Indonesia,-3.763218180724908,128.26844116908535,Registered Office,,2026-01-15 14:25:37.513236+00
1857,"Jl. K.H. Wahid Hasyim No. 6
Bekasi, Sulawesi Utara 40047",Jl. Ahmad Dahlan No. 5,Palembang,Sumatera Selatan,87307,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1858,"Gang Medokan Ayu No. 1
Palangkaraya, Papua 80693",Gang Astana Anyar No. 6,Bandung,Jawa Barat,94200,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1859,"Gang Surapati No. 0
Tarakan, Jambi 69015",Gang Pelajar Pejuang No. 52,Sidoarjo,Jawa Timur,24561,Indonesia,-1.4167548791322888,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1860,"Gang Dr. Djunjunan No. 8
Magelang, NB 98526",Jalan Kutisari Selatan No. 211,Solo,Jawa Tengah,01992,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1861,"Gg. KH Amin Jasuta No. 2
Pasuruan, YO 93297",Gg. Moch. Toha No. 931,Badung,Bali,65413,Indonesia,,120.97472277083948,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1862,"Jl. Moch. Ramdan No. 588
Kota Administrasi Jakarta Barat, JK 93277",Gg. Sadang Serang No. 833,Pematang Siantar,Sumatera Utara,93664,Indonesia,,130.04099390461542,Registered Office,,2026-01-15 14:25:37.513236+00
1863,"Jalan M.H Thamrin No. 8
Ambon, MU 50835",Jalan Gardujati No. 74,Jakarta Selatan,DKI Jakarta,63917,Indonesia,-3.1071373277186263,,Pabrik,,2026-01-15 14:25:37.513236+00
1864,"Jl. Pacuan Kuda No. 7
Singkawang, DKI Jakarta 48691",Jalan Veteran No. 80,Gianyar,Bali,22626,Indonesia,,118.89875765221925,Pabrik,,2026-01-15 14:25:37.513236+00
1865,"Gang Yos Sudarso No. 4
Kendari, JK 58250",Gg. Ahmad Yani No. 3,Makassar,Sulawesi Selatan,60641,Indonesia,,127.26932617638568,Showroom,,2026-01-15 14:25:37.513236+00
1866,"Jalan W.R. Supratman No. 526
Cirebon, Lampung 02849",Gang Ahmad Dahlan No. 915,Solo,Jawa Tengah,84966,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1867,"Gg. Stasiun Wonokromo No. 3
Jayapura, BT 71166",Jalan Raya Setiabudhi No. 2,Gresik,Jawa Timur,71874,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1868,"Jl. Gegerkalong Hilir No. 6
Tidore Kepulauan, DKI Jakarta 00401",Jl. Pasir Koja No. 815,Magelang,Jawa Tengah,56023,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1869,"Jalan PHH. Mustofa No. 691
Tangerang, BA 66348",Gang Indragiri No. 3,Pekalongan,Jawa Tengah,43336,Indonesia,-8.213165383557655,137.46729656596548,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1870,"Jalan Siliwangi No. 51
Kediri, Jambi 93771",Jl. Jamika No. 1,Sleman,Yogyakarta,26656,Indonesia,,121.99621723842564,Gudang,,2026-01-15 14:25:37.513236+00
1871,"Jl. Dr. Djunjunan No. 9
Surabaya, SN 66666",Gg. Otto Iskandardinata No. 0,Samarinda,Kalimantan Timur,58896,Indonesia,,110.99628644867019,Registered Office,,2026-01-15 14:25:37.513236+00
1872,"Gang Gardujati No. 87
Tanjungbalai, DI Yogyakarta 86437",Jl. Kebonjati No. 5,Binjai,Sumatera Utara,50195,Indonesia,,118.78162048319565,Showroom,,2026-01-15 14:25:37.513236+00
1873,"Gg. Cikutra Barat No. 682
Palangkaraya, JB 72704",Gang Merdeka No. 2,Karawang,Jawa Barat,05806,Indonesia,0.7102081193341583,,Showroom,,2026-01-15 14:25:37.513236+00
1874,"Gg. Soekarno Hatta No. 5
Kota Administrasi Jakarta Pusat, KB 15583",Gg. Dr. Djunjunan No. 8,Lubuklinggau,Sumatera Selatan,27015,Indonesia,-4.496532899683246,,Pabrik,,2026-01-15 14:25:37.513236+00
1875,"Gg. Ciumbuleuit No. 8
Tidore Kepulauan, Sulawesi Barat 04863",Jalan W.R. Supratman No. 23,Samarinda,Kalimantan Timur,18910,Indonesia,-5.077930967656367,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1876,"Jl. HOS. Cokroaminoto No. 9
Jayapura, Lampung 23160",Jl. Moch. Toha No. 904,Lubuklinggau,Sumatera Selatan,36334,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1877,"Jl. Astana Anyar No. 106
Tanjungpinang, PA 68466",Jl. Gegerkalong Hilir No. 453,Surabaya,Jawa Timur,94054,Indonesia,,134.19884988697729,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1878,"Gang Jayawijaya No. 87
Metro, SN 11482",Jl. Ir. H. Djuanda No. 45,Pekanbaru,Riau,41386,Indonesia,-0.6304584922456407,98.02161477293481,Gudang,,2026-01-15 14:25:37.513236+00
1879,"Gang Jakarta No. 287
Malang, PA 17080",Gg. Siliwangi No. 133,Bontang,Kalimantan Timur,32609,Indonesia,0.5813228720847299,128.10627922331864,Pabrik,,2026-01-15 14:25:37.513236+00
1880,"Jl. Yos Sudarso No. 4
Solok, BT 32377",Jalan Pasirkoja No. 2,Solo,Jawa Tengah,73053,Indonesia,0.7796269388610124,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1881,"Gang Laswi No. 406
Yogyakarta, Nusa Tenggara Barat 43119",Gg. Indragiri No. 66,Prabumulih,Sumatera Selatan,53639,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1882,"Gang KH Amin Jasuta No. 7
Tarakan, Sumatera Barat 74111",Gang Suniaraja No. 2,Samarinda,Kalimantan Timur,55382,Indonesia,0.6650299401114435,125.72815188741646,Showroom,,2026-01-15 14:25:37.513236+00
1883,"Jl. Gedebage Selatan No. 8
Bekasi, KB 81379",Jl. Waringin No. 779,Sidoarjo,Jawa Timur,33354,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1884,"Jalan Pacuan Kuda No. 885
Jambi, Sulawesi Utara 57804",Jl. W.R. Supratman No. 720,Gresik,Jawa Timur,17048,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1885,"Jalan Sukabumi No. 9
Palopo, ST 24821",Jl. Joyoboyo No. 1,Tangerang Selatan,Banten,93286,Indonesia,2.345246657467701,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1886,"Gg. Kutisari Selatan No. 47
Padang Sidempuan, Sumatera Barat 70250",Gg. Dr. Djunjunan No. 8,Gresik,Jawa Timur,73573,Indonesia,,95.08698605802374,Registered Office,,2026-01-15 14:25:37.513236+00
1887,"Jl. Antapani Lama No. 71
Subulussalam, Bali 80269",Gg. Setiabudhi No. 7,Jakarta Timur,DKI Jakarta,88192,Indonesia,,131.70658789488027,Pabrik,,2026-01-15 14:25:37.513236+00
1888,"Gang HOS. Cokroaminoto No. 62
Solok, Sulawesi Tenggara 43402",Gang Tubagus Ismail No. 924,Dumai,Riau,13927,Indonesia,5.076697724005179,116.0057175631739,Pabrik,,2026-01-15 14:25:37.513236+00
1889,"Gang Waringin No. 9
Banjarmasin, Kalimantan Selatan 76814",Gang Kutisari Selatan No. 3,Binjai,Sumatera Utara,26723,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1890,"Jalan H.J Maemunah No. 5
Ternate, Sulawesi Tenggara 89889",Jl. Setiabudhi No. 9,Jakarta Pusat,DKI Jakarta,92296,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1891,"Gg. Asia Afrika No. 732
Pangkalpinang, JB 35481",Gg. Rungkut Industri No. 02,Jakarta Utara,DKI Jakarta,88770,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1892,"Gang Raya Setiabudhi No. 410
Madiun, Jawa Tengah 96656",Jalan Suniaraja No. 649,Cimahi,Jawa Barat,09717,Indonesia,-6.236224352754852,139.95847542990364,Showroom,,2026-01-15 14:25:37.513236+00
1893,"Gang Kendalsari No. 23
Padang Sidempuan, SR 22287",Gg. Suryakencana No. 9,Bantul,Yogyakarta,82557,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1894,"Gang KH Amin Jasuta No. 229
Gorontalo, BB 52367",Jl. Jamika No. 665,Jakarta Pusat,DKI Jakarta,30685,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1895,"Gg. Merdeka No. 55
Ambon, YO 75242",Jalan M.T Haryono No. 2,Cilegon,Banten,98507,Indonesia,,117.54548257991664,Gudang,,2026-01-15 14:25:37.513236+00
1896,"Jalan Jakarta No. 78
Pematangsiantar, Jambi 32831",Gang Indragiri No. 2,Jakarta Barat,DKI Jakarta,48326,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1897,"Jalan Ciwastra No. 58
Palangkaraya, Jawa Barat 76009",Jalan Jayawijaya No. 57,Balikpapan,Kalimantan Timur,34763,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1898,"Jalan Raya Setiabudhi No. 34
Sabang, Jawa Barat 92430",Gg. Kutisari Selatan No. 52,Yogyakarta,Yogyakarta,13977,Indonesia,-5.312231778073153,,Gudang,,2026-01-15 14:25:37.513236+00
1899,"Jalan Rajiman No. 0
Banjarbaru, PA 17679",Gang Lembong No. 226,Solo,Jawa Tengah,83290,Indonesia,-5.708310949426997,,Gudang,,2026-01-15 14:25:37.513236+00
1900,"Jl. Raya Setiabudhi No. 2
Kupang, GO 63060",Jalan Bangka Raya No. 10,Kediri,Jawa Timur,12643,Indonesia,,101.0581458527794,Registered Office,,2026-01-15 14:25:37.513236+00
1901,"Gang Merdeka No. 7
Ambon, Sumatera Utara 26365",Jl. Soekarno Hatta No. 5,Lubuklinggau,Sumatera Selatan,19460,Indonesia,-3.529417376754271,98.49859293159635,Registered Office,,2026-01-15 14:25:37.513236+00
1902,"Gg. Setiabudhi No. 20
Semarang, NB 63128",Jalan Kapten Muslihat No. 7,Gianyar,Bali,71036,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1903,"Gang W.R. Supratman No. 603
Depok, SB 99846",Gang Moch. Ramdan No. 30,Parepare,Sulawesi Selatan,57151,Indonesia,,107.47409808588554,Gudang,,2026-01-15 14:25:37.513236+00
1904,"Jl. Jend. A. Yani No. 801
Tebingtinggi, ST 73207",Gg. Kiaracondong No. 415,Sidoarjo,Jawa Timur,46799,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1905,"Gg. Cihampelas No. 0
Bekasi, Kepulauan Riau 94760",Gg. Gedebage Selatan No. 50,Sleman,Yogyakarta,07307,Indonesia,-2.128358463089654,126.68720936214197,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1906,"Jalan PHH. Mustofa No. 5
Palembang, SB 43817",Jl. Jend. Sudirman No. 54,Cimahi,Jawa Barat,12778,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1907,"Jl. M.H Thamrin No. 918
Samarinda, Aceh 44841",Gang Kutai No. 2,Yogyakarta,Yogyakarta,18358,Indonesia,,132.29238295435962,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1908,"Gg. Bangka Raya No. 70
Prabumulih, KT 35800",Jalan Rajawali Barat No. 90,Magelang,Jawa Tengah,86736,Indonesia,-4.849004823031654,107.7350893273065,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1909,"Jalan Gegerkalong Hilir No. 101
Madiun, Jambi 31051",Jl. HOS. Cokroaminoto No. 6,Gresik,Jawa Timur,72230,Indonesia,,138.89323966392863,Showroom,,2026-01-15 14:25:37.513236+00
1910,"Gang Indragiri No. 10
Bukittinggi, JB 89866",Gg. Antapani Lama No. 898,Dumai,Riau,48817,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1911,"Jalan Veteran No. 28
Magelang, SB 97787",Jalan Moch. Ramdan No. 3,Karawang,Jawa Barat,03496,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1912,"Gang Indragiri No. 09
Tebingtinggi, MU 51931",Gg. Rumah Sakit No. 17,Solo,Jawa Tengah,33022,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1913,"Gg. Waringin No. 4
Ambon, Sulawesi Utara 41246",Jalan M.H Thamrin No. 63,Palembang,Sumatera Selatan,63272,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1914,"Jalan Laswi No. 573
Bekasi, Sulawesi Barat 99241",Gang Ronggowarsito No. 1,Bandung,Jawa Barat,03557,Indonesia,,126.50330072113192,Pabrik,,2026-01-15 14:25:37.513236+00
1915,"Gang K.H. Wahid Hasyim No. 8
Tarakan, AC 58289",Jalan Lembong No. 717,Balikpapan,Kalimantan Timur,21430,Indonesia,,119.0179771418129,Pabrik,,2026-01-15 14:25:37.513236+00
1916,"Gang Suniaraja No. 637
Parepare, JK 48794",Jalan Tubagus Ismail No. 759,Prabumulih,Sumatera Selatan,54339,Indonesia,1.729245038594426,98.41891278641994,Gudang,,2026-01-15 14:25:37.513236+00
1917,"Gg. Gegerkalong Hilir No. 6
Kupang, JK 02699",Jl. Soekarno Hatta No. 114,Magelang,Jawa Tengah,87094,Indonesia,5.042717266688568,,Showroom,,2026-01-15 14:25:37.513236+00
1918,"Jl. Rajiman No. 6
Bogor, Jawa Barat 22581",Gg. Moch. Toha No. 1,Tangerang Selatan,Banten,11695,Indonesia,-6.11022341717496,139.04609294148776,Registered Office,,2026-01-15 14:25:37.513236+00
1919,"Jl. Wonoayu No. 515
Bima, Kalimantan Barat 32119",Gg. Rajawali Barat No. 05,Jakarta Pusat,DKI Jakarta,68795,Indonesia,,119.31793651135499,Showroom,,2026-01-15 14:25:37.513236+00
1920,"Jl. Setiabudhi No. 43
Surakarta, AC 26611",Jalan K.H. Wahid Hasyim No. 2,Bantul,Yogyakarta,25010,Indonesia,1.843241914437959,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1921,"Jalan Rajiman No. 1
Padang Sidempuan, Aceh 64394",Jalan Ciwastra No. 49,Bengkalis,Riau,63021,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1922,"Jalan PHH. Mustofa No. 521
Purwokerto, KR 00989",Jl. Joyoboyo No. 69,Balikpapan,Kalimantan Timur,22723,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1923,"Jl. Monginsidi No. 3
Tebingtinggi, BT 60468",Jalan Ciwastra No. 64,Bantul,Yogyakarta,59703,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1925,"Jalan Sentot Alibasa No. 6
Ternate, DKI Jakarta 80239",Gg. Sukabumi No. 254,Balikpapan,Kalimantan Timur,88000,Indonesia,,107.59727243196585,Registered Office,,2026-01-15 14:25:37.513236+00
1926,"Gang Cihampelas No. 353
Palu, DKI Jakarta 44269",Gang Cihampelas No. 4,Jakarta Barat,DKI Jakarta,97673,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1927,"Jl. Pasir Koja No. 114
Tomohon, Sulawesi Tengah 68404",Gang Antapani Lama No. 701,Jakarta Timur,DKI Jakarta,80167,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1928,"Jalan Cihampelas No. 3
Bau-Bau, PA 25065",Jl. Pasir Koja No. 30,Badung,Bali,96669,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1929,"Jl. Rajawali Timur No. 691
Kota Administrasi Jakarta Timur, Papua 30676",Gg. Dr. Djunjunan No. 0,Pekanbaru,Riau,86939,Indonesia,-6.8988781004749935,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1930,"Gg. Rajawali Timur No. 11
Sorong, Nusa Tenggara Timur 35120",Gang Rumah Sakit No. 306,Binjai,Sumatera Utara,16106,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1931,"Jl. Ciumbuleuit No. 8
Ternate, JT 97732",Gang Gardujati No. 4,Jakarta Barat,DKI Jakarta,08255,Indonesia,,119.51514741656952,Showroom,,2026-01-15 14:25:37.513236+00
1932,"Jl. Gedebage Selatan No. 6
Pontianak, Jawa Timur 29662",Jl. Rajawali Timur No. 91,Jakarta Pusat,DKI Jakarta,05339,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1933,"Jalan Ciwastra No. 71
Kota Administrasi Jakarta Pusat, Nusa Tenggara Barat 19184",Gg. Kapten Muslihat No. 586,Kediri,Jawa Timur,03085,Indonesia,-3.0009640687129515,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1934,"Jl. Cihampelas No. 5
Singkawang, Banten 51068",Jl. Monginsidi No. 20,Pekalongan,Jawa Tengah,64253,Indonesia,,104.71675356252891,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1935,"Jalan Rajawali Barat No. 576
Bandung, Nusa Tenggara Timur 54134",Jl. Rumah Sakit No. 471,Karawang,Jawa Barat,28364,Indonesia,,98.54627203819172,Registered Office,,2026-01-15 14:25:37.513236+00
1936,"Gg. Moch. Toha No. 3
Medan, BB 34326",Gg. Sadang Serang No. 849,Badung,Bali,11130,Indonesia,1.509781706039254,136.4892196772256,Showroom,,2026-01-15 14:25:37.513236+00
1937,"Jl. Sukajadi No. 58
Bontang, KI 06609",Gg. Gardujati No. 3,Bontang,Kalimantan Timur,37763,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1938,"Gang Kutisari Selatan No. 53
Serang, Kepulauan Bangka Belitung 90424",Gang Rajawali Timur No. 494,Pematang Siantar,Sumatera Utara,17668,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1939,"Jalan M.H Thamrin No. 1
Tebingtinggi, JA 42255",Gg. Astana Anyar No. 7,Depok,Jawa Barat,91572,Indonesia,-5.450159218817003,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1940,"Gang Otto Iskandardinata No. 5
Padangpanjang, Papua Barat 20149",Gang KH Amin Jasuta No. 692,Balikpapan,Kalimantan Timur,96074,Indonesia,,100.67620427948432,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1941,"Gang Moch. Ramdan No. 34
Banjarmasin, KB 58951",Gang Ronggowarsito No. 488,Prabumulih,Sumatera Selatan,96959,Indonesia,-1.5722253068851169,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1942,"Jalan Sentot Alibasa No. 22
Serang, Sulawesi Tengah 74139",Gg. Sentot Alibasa No. 109,Bengkalis,Riau,30179,Indonesia,-6.308184859353959,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1943,"Gg. Jamika No. 48
Palangkaraya, Maluku 16782",Gang Ronggowarsito No. 479,Jakarta Utara,DKI Jakarta,39168,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1944,"Jl. S. Parman No. 634
Bitung, Aceh 61467",Jl. Bangka Raya No. 684,Solo,Jawa Tengah,52425,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1945,"Gang Sadang Serang No. 1
Ambon, SS 52637",Gg. Siliwangi No. 8,Serang,Banten,84349,Indonesia,-8.104657026007379,132.09401995199187,Gudang,,2026-01-15 14:25:37.513236+00
1946,"Gang Pasir Koja No. 626
Banjarmasin, Sumatera Barat 86481",Gg. Setiabudhi No. 95,Serang,Banten,48654,Indonesia,,123.29078126569568,Registered Office,,2026-01-15 14:25:37.513236+00
1947,"Jalan Pelajar Pejuang No. 54
Langsa, Sulawesi Selatan 58453",Gang Moch. Toha No. 226,Tangerang,Banten,48295,Indonesia,0.7218356783918995,,Gudang,,2026-01-15 14:25:37.513236+00
1948,"Gang Gegerkalong Hilir No. 0
Batu, Sumatera Selatan 31662",Jl. Peta No. 301,Yogyakarta,Yogyakarta,34182,Indonesia,2.3648335696538396,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1949,"Jalan Cempaka No. 98
Denpasar, Sulawesi Tenggara 02375",Gg. Bangka Raya No. 672,Cilegon,Banten,26666,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1950,"Jalan Setiabudhi No. 565
Magelang, Maluku Utara 21916",Jl. Cihampelas No. 519,Pekalongan,Jawa Tengah,19450,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1951,"Jl. Rungkut Industri No. 03
Lubuklinggau, YO 83618",Jl. Cihampelas No. 3,Yogyakarta,Yogyakarta,18366,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1952,"Gg. Rajawali Timur No. 328
Bandung, KT 05130",Jl. Otto Iskandardinata No. 5,Karawang,Jawa Barat,79189,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1953,"Gang Ciumbuleuit No. 8
Sungai Penuh, KR 85169",Gang Gegerkalong Hilir No. 87,Bekasi,Jawa Barat,71859,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1954,"Gang Pasirkoja No. 446
Kupang, BE 63414",Jl. S. Parman No. 298,Pekalongan,Jawa Tengah,60492,Indonesia,-3.6368728981941283,106.63373653931102,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1955,"Jl. Pasteur No. 9
Tangerang Selatan, MA 09701",Jl. Ronggowarsito No. 14,Yogyakarta,Yogyakarta,10404,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1956,"Jl. HOS. Cokroaminoto No. 2
Kota Administrasi Jakarta Utara, BB 20676",Gg. Ciumbuleuit No. 845,Tangerang,Banten,38196,Indonesia,-7.372871832085282,,Showroom,,2026-01-15 14:25:37.513236+00
1957,"Gg. M.H Thamrin No. 74
Surabaya, KU 30405",Jl. Cempaka No. 6,Balikpapan,Kalimantan Timur,35932,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1958,"Jl. M.H Thamrin No. 56
Ambon, Papua 10742",Jalan Pacuan Kuda No. 798,Denpasar,Bali,66958,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1959,"Jl. Moch. Ramdan No. 3
Kota Administrasi Jakarta Utara, NT 77075",Jalan M.T Haryono No. 28,Sleman,Yogyakarta,20756,Indonesia,-6.310057438524829,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1960,"Gg. M.T Haryono No. 7
Tomohon, Papua 24865",Gang Sadang Serang No. 60,Parepare,Sulawesi Selatan,61941,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1961,"Jl. Jayawijaya No. 9
Medan, SG 21331",Jalan Kutai No. 16,Badung,Bali,51997,Indonesia,1.3878974905277843,,Showroom,,2026-01-15 14:25:37.513236+00
1962,"Jl. Suniaraja No. 4
Tangerang, Sumatera Utara 36112",Gg. Jayawijaya No. 867,Binjai,Sumatera Utara,02260,Indonesia,,133.0169847374978,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1963,"Jalan S. Parman No. 8
Tanjungbalai, KU 16322",Jalan Jamika No. 939,Gianyar,Bali,01256,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1964,"Gang Lembong No. 0
Jambi, KI 48196",Jalan Cihampelas No. 2,Bontang,Kalimantan Timur,09879,Indonesia,4.478382036002749,,Pabrik,,2026-01-15 14:25:37.513236+00
1965,"Jl. Cempaka No. 864
Salatiga, Kalimantan Timur 80373",Gg. Cikapayang No. 50,Bogor,Jawa Barat,94320,Indonesia,-8.183503237954204,101.61270709470256,Gudang,,2026-01-15 14:25:37.513236+00
1966,"Jl. BKR No. 87
Surabaya, SR 40548",Jalan Suryakencana No. 83,Yogyakarta,Yogyakarta,07273,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1967,"Jalan Jend. Sudirman No. 375
Kota Administrasi Jakarta Selatan, Kalimantan Utara 22940",Gg. Jend. A. Yani No. 1,Cilegon,Banten,25012,Indonesia,-8.375095974996158,,Pabrik,,2026-01-15 14:25:37.513236+00
1968,"Gg. Kutisari Selatan No. 4
Madiun, YO 92834",Gang Jend. Sudirman No. 0,Kediri,Jawa Timur,25591,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1969,"Gg. Ahmad Yani No. 36
Cimahi, ST 80349",Gang Cikutra Barat No. 6,Lubuklinggau,Sumatera Selatan,19294,Indonesia,-2.369418197580628,,Showroom,,2026-01-15 14:25:37.513236+00
1970,"Jl. W.R. Supratman No. 0
Gorontalo, Bengkulu 27222",Jalan Cikutra Timur No. 2,Parepare,Sulawesi Selatan,88086,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1971,"Gg. Pacuan Kuda No. 3
Ambon, YO 64072",Jl. Medokan Ayu No. 435,Depok,Jawa Barat,47416,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1972,"Gg. Ciwastra No. 6
Sibolga, ST 85966",Gang PHH. Mustofa No. 04,Kediri,Jawa Timur,53646,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1973,"Gang Stasiun Wonokromo No. 3
Balikpapan, NT 27418",Jl. Ciumbuleuit No. 04,Serang,Banten,06701,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1974,"Gg. Antapani Lama No. 3
Depok, Nusa Tenggara Barat 65871",Jl. Ir. H. Djuanda No. 2,Badung,Bali,47698,Indonesia,-6.98533993412812,,Pabrik,,2026-01-15 14:25:37.513236+00
