id,npwp_masked,name,entity_type,address,status,extra_metadata,created_at
918,27.000.***.***-***.110,CV Berkah Garuda Prima,Firma,"Gg. Suryakencana No. 3
Singkawang, Maluku 34740",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
919,28.000.***.***-***.110,UD Mandiri Elang,PT Tbk,"Jalan Joyoboyo No. 9
Banda Aceh, Jambi 11491",Non-Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
920,29.000.***.***-***.110,PD Abadi Mitra Mandiri,PT,"Jalan Kebonjati No. 5
Madiun, DKI Jakarta 84859",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
921,30.000.***.***-***.110,Koperasi Terpadu Sejahtera Rajawali,PT,"Gg. Jayawijaya No. 862
Ternate, BA 02159",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
922,31.000.***.***-***.110,Firma Prima Lestari,PT,"Jalan Dr. Djunjunan No. 52
Langsa, LA 09414",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
923,32.000.***.***-***.110,PT Cipta Sinar,Firma,"Jl. Kiaracondong No. 78
Kota Administrasi Jakarta Barat, JI 68119",Non-Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
924,33.000.***.***-***.110,Perum Gemilang Mandiri,Firma,"Jl. Stasiun Wonokromo No. 0
Samarinda, SN 27202",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
925,34.000.***.***-***.110,PT Tbk Abadi Makmur Intan,UD,"Gang Ciwastra No. 4
Kotamobagu, BT 72012",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
926,35.000.***.***-***.110,PT Makmur Pusaka Gemilang,CV,"Gg. Surapati No. 3
Lhokseumawe, JK 08128",Non-Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
927,36.000.***.***-***.110,CV Garuda Sejahtera,PT Tbk,"Jl. Abdul Muis No. 850
Solok, GO 93420",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
928,37.000.***.***-***.110,Perum Cipta Makmur,PT Tbk,"Jl. Cihampelas No. 6
Bandung, SB 47413",Aktif,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
929,38.000.***.***-***.110,PT Mandiri Cipta Berlian,Firma,"Gang Rajiman No. 8
Tangerang Selatan, KB 42333",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
930,39.000.***.***-***.110,CV Garuda Terpadu Gemilang,UD,"Gang M.T Haryono No. 29
Tomohon, JB 50372",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
931,40.000.***.***-***.110,PT Tbk Cendana Abadi,UD,"Gang Sukabumi No. 357
Tidore Kepulauan, SU 00684",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
932,41.000.***.***-***.110,PT Indo Berlian,PT Tbk,"Jl. Ahmad Dahlan No. 5
Bukittinggi, Bengkulu 50913",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
933,42.000.***.***-***.110,PT Pusaka Sinar,PT Tbk,"Gg. Laswi No. 6
Batu, MA 77548",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
934,43.000.***.***-***.110,CV Jaya Prima,Firma,"Jalan Gardujati No. 3
Padang Sidempuan, Sulawesi Selatan 05294",Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
935,44.000.***.***-***.110,PT Berkah Intan,PT Tbk,"Jalan Monginsidi No. 337
Surabaya, Aceh 12889",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
936,45.000.***.***-***.110,Firma Usaha Indo Gemilang,CV,"Jalan Siliwangi No. 9
Cimahi, JA 73696",Dalam Pemeriksaan,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
937,46.000.***.***-***.110,Koperasi Global Pusaka,PT Tbk,"Jl. Otto Iskandardinata No. 8
Bengkulu, GO 68503",Non-Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
938,47.000.***.***-***.110,CV Karya Global,UD,"Jl. Cihampelas No. 676
Surakarta, Sulawesi Utara 33628",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
939,48.000.***.***-***.110,Perum Gemilang Usaha,PT Tbk,"Gg. Peta No. 54
Cilegon, BA 40555",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
940,49.000.***.***-***.110,Koperasi Karya Global Makmur,UD,"Gang Rajiman No. 9
Medan, Sulawesi Selatan 46037",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
941,50.000.***.***-***.110,PT Tbk Global Nusantara,PT,"Gang Merdeka No. 36
Probolinggo, Sumatera Barat 72925",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
942,51.000.***.***-***.110,PT Tbk Rajawali Lestari,PT,"Gg. M.H Thamrin No. 421
Bitung, Bengkulu 60600",Non-Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
943,52.000.***.***-***.110,PD Garuda Makmur,PT,"Jalan Bangka Raya No. 507
Samarinda, LA 44516",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
944,53.000.***.***-***.110,Perum Bersama Intan,Firma,"Gang M.T Haryono No. 9
Medan, Sulawesi Tengah 46859",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
945,54.000.***.***-***.110,Perum Makmur Sinar,Firma,"Jalan Erlangga No. 21
Tebingtinggi, Bengkulu 11721",Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
946,55.000.***.***-***.110,Koperasi Astra Permata,UD,"Jalan Moch. Toha No. 736
Samarinda, Maluku Utara 70493",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
947,56.000.***.***-***.110,PD Elang Sentosa Pusaka,CV,"Jalan Kebonjati No. 342
Kota Administrasi Jakarta Timur, DI Yogyakarta 35907",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
948,57.000.***.***-***.110,PD Berkah Jaya Karya,PT,"Jl. Siliwangi No. 050
Pekanbaru, Kalimantan Timur 47615",Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
949,58.000.***.***-***.110,Firma Berlian Cendana Astra,PT,"Gg. Pasteur No. 3
Tarakan, JI 41677",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
950,59.000.***.***-***.110,UD Makmur Jaya,UD,"Gang Siliwangi No. 7
Surakarta, MA 74533",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
951,60.000.***.***-***.110,Koperasi Terpadu Jaya,UD,"Jalan Rajiman No. 32
Palopo, KB 71987",Aktif,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
952,61.000.***.***-***.110,Koperasi Elang Abadi,Firma,"Jl. Rumah Sakit No. 588
Malang, ST 55480",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
953,62.000.***.***-***.110,PT Tbk Sinar Niaga,PT,"Gang Cihampelas No. 586
Balikpapan, KB 45593",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
954,63.000.***.***-***.110,Koperasi Pusaka Cipta,PT Tbk,"Jalan Kebonjati No. 830
Lhokseumawe, PB 72476",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
955,64.000.***.***-***.110,UD Sinar Prima,PT,"Jl. Medokan Ayu No. 44
Pematangsiantar, KI 64777",Non-Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
956,65.000.***.***-***.110,UD Permata Elang Sejahtera,UD,"Gang Yos Sudarso No. 889
Tual, Lampung 46125",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
957,66.000.***.***-***.110,Firma Jaya Intan Sejahtera,Firma,"Gang Rajiman No. 771
Semarang, JI 16258",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
958,67.000.***.***-***.110,CV Makmur Utama,UD,"Gang Kutai No. 646
Kendari, MU 99557",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
959,68.000.***.***-***.110,Firma Jaya Buana,UD,"Jalan Jayawijaya No. 5
Ambon, KR 53188",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
960,69.000.***.***-***.110,PD Buana Global,CV,"Gang H.J Maemunah No. 2
Cilegon, JB 45815",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
961,70.000.***.***-***.110,UD Permata Cipta Utama,UD,"Jl. Pelajar Pejuang No. 52
Pariaman, BA 70996",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
962,71.000.***.***-***.110,Perum Mandiri Cendana,Firma,"Jl. Rumah Sakit No. 876
Bitung, BE 26836",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
963,72.000.***.***-***.110,Perum Abadi Lestari Bersama,PT Tbk,"Gg. Astana Anyar No. 2
Balikpapan, Gorontalo 31093",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
964,73.000.***.***-***.110,Firma Indo Merak Sentosa,CV,"Gg. Pelajar Pejuang No. 711
Tomohon, BA 47411",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
965,74.000.***.***-***.110,Perum Sentosa Buana,CV,"Jl. Cikapayang No. 6
Metro, KU 31504",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
966,75.000.***.***-***.110,Perum Indo Prima Bersama,Firma,"Jl. Medokan Ayu No. 2
Sungai Penuh, DKI Jakarta 38004",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
967,76.000.***.***-***.110,Perum Cendana Berlian Mitra,PT Tbk,"Jalan Veteran No. 16
Surakarta, KU 85958",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
968,77.000.***.***-***.110,Perum Karya Elang Intan,PT Tbk,"Jl. Kendalsari No. 4
Pasuruan, SS 35820",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
969,78.000.***.***-***.110,Koperasi Berkah Cipta,PT,"Gang HOS. Cokroaminoto No. 752
Padang Sidempuan, Sumatera Utara 72878",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
970,79.000.***.***-***.110,PD Utama Terpadu Niaga,PT Tbk,"Gang Pasir Koja No. 9
Purwokerto, Kalimantan Timur 34041",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
971,80.000.***.***-***.110,CV Sentosa Mitra Global,PT Tbk,"Jalan Jamika No. 690
Purwokerto, Papua Barat 10494",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
972,81.000.***.***-***.110,CV Berkah Buana Nusantara,CV,"Jalan Sukabumi No. 4
Solok, Kepulauan Riau 02759",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
973,82.000.***.***-***.110,PT Pusaka Karya,CV,"Gg. Soekarno Hatta No. 2
Bandung, NB 03049",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
974,83.000.***.***-***.110,Perum Astra Global Mega,PT,"Gang Tubagus Ismail No. 2
Tegal, YO 32304",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
975,84.000.***.***-***.110,Firma Sentosa Usaha Rajawali,PT Tbk,"Gg. Jakarta No. 360
Prabumulih, DI Yogyakarta 56643",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
976,85.000.***.***-***.110,PT Lestari Gemilang,CV,"Gang Joyoboyo No. 36
Prabumulih, Riau 78333",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
977,86.000.***.***-***.110,PT Garuda Prima,CV,"Gg. Gedebage Selatan No. 694
Kota Administrasi Jakarta Pusat, AC 59471",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
978,87.000.***.***-***.110,UD Sejahtera Sinar Nusantara,PT,"Jl. HOS. Cokroaminoto No. 88
Tanjungbalai, KB 90474",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
979,88.000.***.***-***.110,Firma Elang Sinar Bersama,CV,"Gang Jend. Sudirman No. 497
Pagaralam, Bali 76943",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
980,89.000.***.***-***.110,CV Abadi Berkah,PT Tbk,"Gang Stasiun Wonokromo No. 44
Kota Administrasi Jakarta Selatan, SB 46938",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
981,90.000.***.***-***.110,PD Astra Berlian,Firma,"Jl. Suryakencana No. 9
Pangkalpinang, PA 66834",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
982,91.000.***.***-***.110,PT Tbk Astra Prima,Firma,"Gg. Surapati No. 780
Jambi, Jawa Timur 25167",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
983,92.000.***.***-***.110,Koperasi Sinar Utama Cendana,UD,"Jl. Jend. Sudirman No. 8
Sungai Penuh, Kepulauan Bangka Belitung 59792",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
984,93.000.***.***-***.110,CV Terpadu Astra,PT Tbk,"Jl. Pelajar Pejuang No. 345
Makassar, JI 08380",Non-Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
985,94.000.***.***-***.110,CV Mitra Indo,CV,"Jl. Antapani Lama No. 99
Payakumbuh, NB 24745",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
986,95.000.***.***-***.110,PD Bersama Indo Gemilang,CV,"Gang Yos Sudarso No. 61
Tangerang Selatan, PB 88385",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
987,96.000.***.***-***.110,Firma Buana Prima,PT,"Gg. Cihampelas No. 00
Pangkalpinang, ST 03816",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
988,97.000.***.***-***.110,PD Karya Elang,Firma,"Jl. Dipenogoro No. 0
Medan, Sulawesi Selatan 24287",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
989,98.000.***.***-***.110,CV Lestari Makmur Sinar,PT Tbk,"Gang Joyoboyo No. 447
Banjarmasin, Sulawesi Barat 55145",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
990,99.000.***.***-***.110,CV Buana Prima,Firma,"Gg. Rajawali Timur No. 15
Singkawang, Sulawesi Tengah 98303",Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
991,10.000.***.***-***.111,Firma Niaga Utama,UD,"Gang Peta No. 745
Bandung, Kepulauan Riau 68809",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
992,11.000.***.***-***.111,Koperasi Buana Mandiri,PT Tbk,"Gang Otto Iskandardinata No. 357
Tangerang, Aceh 73240",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
993,12.000.***.***-***.111,UD Terpadu Cipta Rajawali,Firma,"Jl. Jamika No. 92
Pariaman, JA 50147",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
994,13.000.***.***-***.111,PT Tbk Usaha Karya Gemilang,PT Tbk,"Jl. PHH. Mustofa No. 54
Subulussalam, SN 76152",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
995,14.000.***.***-***.111,UD Mitra Utama Buana,CV,"Gang Rajawali Barat No. 2
Bau-Bau, SR 84545",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
996,15.000.***.***-***.111,Koperasi Usaha Merak Buana,CV,"Jl. Cihampelas No. 27
Parepare, BA 29768",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
997,16.000.***.***-***.111,PD Jaya Bersama Garuda,CV,"Jl. W.R. Supratman No. 0
Batam, Jawa Barat 91135",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
998,17.000.***.***-***.111,PD Mitra Prima,Firma,"Jl. Kendalsari No. 7
Kendari, KS 48372",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
999,18.000.***.***-***.111,Perum Mega Indo Niaga,CV,"Gg. Raya Setiabudhi No. 1
Dumai, Nusa Tenggara Timur 77607",Non-Aktif,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
1000,19.000.***.***-***.111,CV Intan Mandiri Utama,Firma,"Gg. Ahmad Yani No. 837
Sabang, Jawa Timur 93834",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
