id,from_entity_type,from_entity_id,to_entity_type,to_entity_id,relationship_type,pct,effective_from,effective_to,source,confidence,notes,created_at
1709,BENEFICIAL_OWNER,1709,TAXPAYER,12482,OWNERSHIP,34.47,2021-11-01,,BO Registry,0.70,,2026-01-15 14:26:05.430149+00
1710,BENEFICIAL_OWNER,1710,TAXPAYER,15010,OWNERSHIP,45.47,2019-06-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1711,BENEFICIAL_OWNER,1711,TAXPAYER,4162,OWNERSHIP,82.02,2019-07-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1712,BENEFICIAL_OWNER,1712,TAXPAYER,19585,OWNERSHIP,33.57,2024-05-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1713,BENEFICIAL_OWNER,1713,TAXPAYER,20058,OWNERSHIP,48.48,2022-07-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1714,BENEFICIAL_OWNER,1714,TAXPAYER,22968,OWNERSHIP,26.29,2018-06-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1715,BENEFICIAL_OWNER,1715,TAXPAYER,25490,OWNERSHIP,51.01,2019-04-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1716,BENEFICIAL_OWNER,1716,TAXPAYER,22861,OWNERSHIP,49.71,2023-08-01,,BO Registry,0.75,,2026-01-15 14:26:05.430149+00
1717,BENEFICIAL_OWNER,1717,TAXPAYER,8617,OWNERSHIP,18.56,2023-12-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1718,BENEFICIAL_OWNER,1718,TAXPAYER,23512,OWNERSHIP,69.17,2020-05-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1719,BENEFICIAL_OWNER,1719,TAXPAYER,4848,OWNERSHIP,40.49,2018-02-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1720,BENEFICIAL_OWNER,1720,TAXPAYER,6596,OWNERSHIP,19.13,2019-02-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1721,BENEFICIAL_OWNER,1721,TAXPAYER,5399,OWNERSHIP,13.52,2019-10-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1722,BENEFICIAL_OWNER,1722,TAXPAYER,16471,OWNERSHIP,62.73,2022-12-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1723,BENEFICIAL_OWNER,1723,TAXPAYER,20605,OWNERSHIP,31.63,2019-10-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1724,BENEFICIAL_OWNER,1724,TAXPAYER,1099,OWNERSHIP,30.58,2018-11-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1725,BENEFICIAL_OWNER,1725,TAXPAYER,17020,OWNERSHIP,5.76,2022-10-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1726,BENEFICIAL_OWNER,1726,TAXPAYER,3983,OWNERSHIP,49.62,2023-08-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1727,BENEFICIAL_OWNER,1727,TAXPAYER,11409,OWNERSHIP,52.26,2019-03-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1728,BENEFICIAL_OWNER,1728,TAXPAYER,14257,OWNERSHIP,13.07,2020-12-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1729,BENEFICIAL_OWNER,1729,TAXPAYER,3364,OWNERSHIP,81.76,2018-10-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1730,BENEFICIAL_OWNER,1730,TAXPAYER,7143,OWNERSHIP,71.22,2022-07-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1731,BENEFICIAL_OWNER,1731,TAXPAYER,20809,OWNERSHIP,8.70,2024-09-01,,BO Registry,0.76,,2026-01-15 14:26:05.430149+00
1732,BENEFICIAL_OWNER,1732,TAXPAYER,530,OWNERSHIP,69.87,2023-02-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1733,BENEFICIAL_OWNER,1733,TAXPAYER,23406,OWNERSHIP,80.20,2020-03-01,,BO Registry,0.76,,2026-01-15 14:26:05.430149+00
1734,BENEFICIAL_OWNER,1734,TAXPAYER,19668,OWNERSHIP,10.48,2021-09-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1735,BENEFICIAL_OWNER,1735,TAXPAYER,2726,OWNERSHIP,35.30,2019-01-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1736,BENEFICIAL_OWNER,1736,TAXPAYER,20431,OWNERSHIP,15.26,2018-11-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1737,BENEFICIAL_OWNER,1737,TAXPAYER,5291,OWNERSHIP,26.13,2021-06-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1738,BENEFICIAL_OWNER,1738,TAXPAYER,13981,OWNERSHIP,11.47,2022-10-01,,BO Registry,0.70,,2026-01-15 14:26:05.430149+00
1739,BENEFICIAL_OWNER,1739,TAXPAYER,11203,OWNERSHIP,34.22,2024-12-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1740,BENEFICIAL_OWNER,1740,TAXPAYER,861,OWNERSHIP,93.17,2018-01-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1741,BENEFICIAL_OWNER,1741,TAXPAYER,18828,OWNERSHIP,86.55,2018-08-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1742,BENEFICIAL_OWNER,1742,TAXPAYER,11146,OWNERSHIP,73.26,2021-02-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1743,BENEFICIAL_OWNER,1743,TAXPAYER,2118,OWNERSHIP,55.70,2020-11-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1744,BENEFICIAL_OWNER,1744,TAXPAYER,1077,OWNERSHIP,22.25,2018-09-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1745,BENEFICIAL_OWNER,1745,TAXPAYER,2077,OWNERSHIP,66.76,2023-07-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1746,BENEFICIAL_OWNER,1746,TAXPAYER,19150,OWNERSHIP,93.49,2018-10-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1747,BENEFICIAL_OWNER,1747,TAXPAYER,28,OWNERSHIP,49.81,2018-08-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1748,BENEFICIAL_OWNER,1748,TAXPAYER,25978,OWNERSHIP,86.65,2024-04-01,,BO Registry,0.76,,2026-01-15 14:26:05.430149+00
1749,BENEFICIAL_OWNER,1749,TAXPAYER,9008,OWNERSHIP,28.21,2024-05-01,,BO Registry,1.00,,2026-01-15 14:26:05.430149+00
1750,BENEFICIAL_OWNER,1750,TAXPAYER,19299,OWNERSHIP,89.42,2021-01-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1751,BENEFICIAL_OWNER,1751,TAXPAYER,7255,OWNERSHIP,10.38,2023-04-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1752,BENEFICIAL_OWNER,1752,TAXPAYER,4102,OWNERSHIP,77.88,2018-04-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1753,BENEFICIAL_OWNER,1753,TAXPAYER,7813,OWNERSHIP,15.37,2022-08-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1754,BENEFICIAL_OWNER,1754,TAXPAYER,15861,OWNERSHIP,46.97,2019-08-01,,BO Registry,1.00,,2026-01-15 14:26:05.430149+00
1755,BENEFICIAL_OWNER,1755,TAXPAYER,13151,OWNERSHIP,65.51,2019-05-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1756,BENEFICIAL_OWNER,1756,TAXPAYER,2399,OWNERSHIP,23.15,2022-10-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1757,BENEFICIAL_OWNER,1757,TAXPAYER,990,OWNERSHIP,86.34,2019-10-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1758,BENEFICIAL_OWNER,1758,TAXPAYER,18265,OWNERSHIP,13.28,2020-11-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1759,BENEFICIAL_OWNER,1759,TAXPAYER,17471,OWNERSHIP,37.38,2022-10-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1760,BENEFICIAL_OWNER,1760,TAXPAYER,17893,OWNERSHIP,82.46,2020-11-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1761,BENEFICIAL_OWNER,1761,TAXPAYER,13672,OWNERSHIP,46.34,2021-01-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1762,BENEFICIAL_OWNER,1762,TAXPAYER,18764,OWNERSHIP,27.26,2018-03-01,,BO Registry,0.75,,2026-01-15 14:26:05.430149+00
1763,BENEFICIAL_OWNER,1763,TAXPAYER,9854,OWNERSHIP,50.12,2019-02-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1764,BENEFICIAL_OWNER,1764,TAXPAYER,11621,OWNERSHIP,9.49,2023-01-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1765,BENEFICIAL_OWNER,1765,TAXPAYER,10242,OWNERSHIP,31.74,2018-12-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1766,BENEFICIAL_OWNER,1766,TAXPAYER,2748,OWNERSHIP,30.65,2020-06-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1767,BENEFICIAL_OWNER,1767,TAXPAYER,29818,OWNERSHIP,81.96,2021-06-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1768,BENEFICIAL_OWNER,1768,TAXPAYER,1277,OWNERSHIP,16.99,2020-04-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1769,BENEFICIAL_OWNER,1769,TAXPAYER,25776,OWNERSHIP,52.31,2023-01-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1770,BENEFICIAL_OWNER,1770,TAXPAYER,10635,OWNERSHIP,41.13,2021-03-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1771,BENEFICIAL_OWNER,1771,TAXPAYER,2356,OWNERSHIP,26.73,2021-11-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1772,BENEFICIAL_OWNER,1772,TAXPAYER,29140,OWNERSHIP,70.68,2021-04-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1773,BENEFICIAL_OWNER,1773,TAXPAYER,1329,OWNERSHIP,68.76,2019-02-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1774,BENEFICIAL_OWNER,1774,TAXPAYER,14068,OWNERSHIP,90.13,2018-10-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1775,BENEFICIAL_OWNER,1775,TAXPAYER,6153,OWNERSHIP,39.34,2023-02-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1776,BENEFICIAL_OWNER,1776,TAXPAYER,2843,OWNERSHIP,65.00,2020-08-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1777,BENEFICIAL_OWNER,1777,TAXPAYER,7479,OWNERSHIP,78.79,2020-12-01,,BO Registry,0.75,,2026-01-15 14:26:05.430149+00
1778,BENEFICIAL_OWNER,1778,TAXPAYER,8464,OWNERSHIP,29.71,2023-04-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1779,BENEFICIAL_OWNER,1779,TAXPAYER,26296,OWNERSHIP,10.08,2024-01-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1780,BENEFICIAL_OWNER,1780,TAXPAYER,18314,OWNERSHIP,30.68,2020-12-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1781,BENEFICIAL_OWNER,1781,TAXPAYER,27010,OWNERSHIP,7.38,2023-02-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1782,BENEFICIAL_OWNER,1782,TAXPAYER,9346,OWNERSHIP,82.24,2021-10-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1783,BENEFICIAL_OWNER,1783,TAXPAYER,29313,OWNERSHIP,26.84,2018-10-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1784,BENEFICIAL_OWNER,1784,TAXPAYER,14192,OWNERSHIP,77.12,2022-12-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1785,BENEFICIAL_OWNER,1785,TAXPAYER,19487,OWNERSHIP,53.88,2018-03-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1786,BENEFICIAL_OWNER,1786,TAXPAYER,1066,OWNERSHIP,82.09,2023-05-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1787,BENEFICIAL_OWNER,1787,TAXPAYER,18329,OWNERSHIP,12.69,2022-04-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1788,BENEFICIAL_OWNER,1788,TAXPAYER,21741,OWNERSHIP,82.91,2018-02-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1789,BENEFICIAL_OWNER,1789,TAXPAYER,4054,OWNERSHIP,52.32,2020-09-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1790,BENEFICIAL_OWNER,1790,TAXPAYER,14519,OWNERSHIP,50.44,2024-10-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1791,BENEFICIAL_OWNER,1791,TAXPAYER,12585,OWNERSHIP,48.71,2024-11-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1792,BENEFICIAL_OWNER,1792,TAXPAYER,11116,OWNERSHIP,29.05,2024-07-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1793,BENEFICIAL_OWNER,1793,TAXPAYER,13944,OWNERSHIP,33.17,2021-05-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1794,BENEFICIAL_OWNER,1794,TAXPAYER,19668,OWNERSHIP,31.33,2022-01-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1795,BENEFICIAL_OWNER,1795,TAXPAYER,4354,OWNERSHIP,35.22,2020-03-01,,BO Registry,0.70,,2026-01-15 14:26:05.430149+00
1796,BENEFICIAL_OWNER,1796,TAXPAYER,10188,OWNERSHIP,64.38,2024-12-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1797,BENEFICIAL_OWNER,1797,TAXPAYER,20009,OWNERSHIP,34.21,2024-08-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1798,BENEFICIAL_OWNER,1798,TAXPAYER,29422,OWNERSHIP,62.06,2019-07-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1799,BENEFICIAL_OWNER,1799,TAXPAYER,28479,OWNERSHIP,88.20,2021-07-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1800,BENEFICIAL_OWNER,1800,TAXPAYER,4740,OWNERSHIP,12.29,2021-10-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1801,BENEFICIAL_OWNER,1801,TAXPAYER,13337,OWNERSHIP,63.56,2018-01-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1802,BENEFICIAL_OWNER,1802,TAXPAYER,1633,OWNERSHIP,72.26,2018-11-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1803,BENEFICIAL_OWNER,1803,TAXPAYER,1352,OWNERSHIP,24.16,2020-06-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1804,BENEFICIAL_OWNER,1804,TAXPAYER,17049,OWNERSHIP,52.60,2018-08-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1805,BENEFICIAL_OWNER,1805,TAXPAYER,1040,OWNERSHIP,87.17,2020-09-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1806,BENEFICIAL_OWNER,1806,TAXPAYER,5275,OWNERSHIP,5.29,2019-11-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1807,BENEFICIAL_OWNER,1807,TAXPAYER,5922,OWNERSHIP,15.83,2019-05-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1808,BENEFICIAL_OWNER,1808,TAXPAYER,1824,OWNERSHIP,78.61,2022-04-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1809,BENEFICIAL_OWNER,1809,TAXPAYER,7206,OWNERSHIP,59.42,2021-06-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1810,BENEFICIAL_OWNER,1810,TAXPAYER,14479,OWNERSHIP,63.32,2021-07-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1811,BENEFICIAL_OWNER,1811,TAXPAYER,24625,OWNERSHIP,59.63,2018-09-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1812,BENEFICIAL_OWNER,1812,TAXPAYER,8739,OWNERSHIP,67.65,2020-06-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1813,BENEFICIAL_OWNER,1813,TAXPAYER,12778,OWNERSHIP,52.85,2018-09-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1814,BENEFICIAL_OWNER,1814,TAXPAYER,6312,OWNERSHIP,25.78,2018-08-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1815,BENEFICIAL_OWNER,1815,TAXPAYER,10831,OWNERSHIP,7.76,2020-09-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1816,BENEFICIAL_OWNER,1816,TAXPAYER,6979,OWNERSHIP,49.06,2021-07-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1817,BENEFICIAL_OWNER,1817,TAXPAYER,24006,OWNERSHIP,6.77,2022-01-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1818,BENEFICIAL_OWNER,1818,TAXPAYER,21630,OWNERSHIP,16.14,2018-06-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1819,BENEFICIAL_OWNER,1819,TAXPAYER,26660,OWNERSHIP,93.97,2021-11-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1820,BENEFICIAL_OWNER,1820,TAXPAYER,6255,OWNERSHIP,50.77,2024-06-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1821,BENEFICIAL_OWNER,1821,TAXPAYER,26966,OWNERSHIP,41.75,2024-05-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1822,BENEFICIAL_OWNER,1822,TAXPAYER,28167,OWNERSHIP,94.46,2018-12-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1823,BENEFICIAL_OWNER,1823,TAXPAYER,2213,OWNERSHIP,77.02,2020-07-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1824,BENEFICIAL_OWNER,1824,TAXPAYER,29719,OWNERSHIP,14.84,2020-10-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1825,BENEFICIAL_OWNER,1825,TAXPAYER,5993,OWNERSHIP,93.97,2021-11-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1826,BENEFICIAL_OWNER,1826,TAXPAYER,8549,OWNERSHIP,23.16,2019-03-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1827,BENEFICIAL_OWNER,1827,TAXPAYER,11800,OWNERSHIP,53.01,2024-04-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1828,BENEFICIAL_OWNER,1828,TAXPAYER,2594,OWNERSHIP,26.79,2018-04-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1829,BENEFICIAL_OWNER,1829,TAXPAYER,2956,OWNERSHIP,50.90,2021-01-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1830,BENEFICIAL_OWNER,1830,TAXPAYER,22728,OWNERSHIP,59.99,2018-01-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1831,BENEFICIAL_OWNER,1831,TAXPAYER,27613,OWNERSHIP,89.85,2018-02-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1832,BENEFICIAL_OWNER,1832,TAXPAYER,24910,OWNERSHIP,69.46,2023-08-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1833,BENEFICIAL_OWNER,1833,TAXPAYER,23573,OWNERSHIP,74.95,2021-03-01,,BO Registry,0.73,,2026-01-15 14:26:05.430149+00
1834,BENEFICIAL_OWNER,1834,TAXPAYER,7551,OWNERSHIP,37.94,2019-10-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1835,BENEFICIAL_OWNER,1835,TAXPAYER,21407,OWNERSHIP,90.87,2024-11-01,,BO Registry,0.76,,2026-01-15 14:26:05.430149+00
1836,BENEFICIAL_OWNER,1836,TAXPAYER,19307,OWNERSHIP,44.03,2024-04-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1837,BENEFICIAL_OWNER,1837,TAXPAYER,25883,OWNERSHIP,58.05,2021-08-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1838,BENEFICIAL_OWNER,1838,TAXPAYER,9202,OWNERSHIP,39.70,2024-07-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1839,BENEFICIAL_OWNER,1839,TAXPAYER,13913,OWNERSHIP,73.38,2019-09-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1840,BENEFICIAL_OWNER,1840,TAXPAYER,2961,OWNERSHIP,5.70,2023-10-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1841,BENEFICIAL_OWNER,1841,TAXPAYER,5544,OWNERSHIP,76.33,2022-08-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1842,BENEFICIAL_OWNER,1842,TAXPAYER,15798,OWNERSHIP,27.24,2020-09-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1843,BENEFICIAL_OWNER,1843,TAXPAYER,3420,OWNERSHIP,57.53,2018-04-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1844,BENEFICIAL_OWNER,1844,TAXPAYER,24628,OWNERSHIP,87.46,2022-03-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1845,BENEFICIAL_OWNER,1845,TAXPAYER,14239,OWNERSHIP,86.16,2021-06-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1846,BENEFICIAL_OWNER,1846,TAXPAYER,22385,OWNERSHIP,28.59,2018-05-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1847,BENEFICIAL_OWNER,1847,TAXPAYER,14626,OWNERSHIP,24.93,2022-03-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1848,BENEFICIAL_OWNER,1848,TAXPAYER,4539,OWNERSHIP,20.06,2024-11-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1849,BENEFICIAL_OWNER,1849,TAXPAYER,3950,OWNERSHIP,94.24,2024-02-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1850,BENEFICIAL_OWNER,1850,TAXPAYER,15867,OWNERSHIP,85.63,2021-12-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1851,BENEFICIAL_OWNER,1851,TAXPAYER,6324,OWNERSHIP,45.06,2024-02-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1852,BENEFICIAL_OWNER,1852,TAXPAYER,10512,OWNERSHIP,50.17,2018-01-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1853,BENEFICIAL_OWNER,1853,TAXPAYER,12875,OWNERSHIP,40.94,2018-08-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1854,BENEFICIAL_OWNER,1854,TAXPAYER,127,OWNERSHIP,20.92,2021-04-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1855,BENEFICIAL_OWNER,1855,TAXPAYER,19137,OWNERSHIP,54.02,2022-05-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1856,BENEFICIAL_OWNER,1856,TAXPAYER,13985,OWNERSHIP,41.90,2018-06-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1857,BENEFICIAL_OWNER,1857,TAXPAYER,15258,OWNERSHIP,46.46,2023-08-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1858,BENEFICIAL_OWNER,1858,TAXPAYER,22359,OWNERSHIP,93.47,2018-10-01,,BO Registry,0.70,,2026-01-15 14:26:05.430149+00
1859,BENEFICIAL_OWNER,1859,TAXPAYER,10980,OWNERSHIP,50.27,2022-08-01,,BO Registry,0.70,,2026-01-15 14:26:05.430149+00
1860,BENEFICIAL_OWNER,1860,TAXPAYER,978,OWNERSHIP,29.73,2023-12-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1861,BENEFICIAL_OWNER,1861,TAXPAYER,3952,OWNERSHIP,67.96,2019-05-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1862,BENEFICIAL_OWNER,1862,TAXPAYER,17416,OWNERSHIP,61.71,2023-12-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1863,BENEFICIAL_OWNER,1863,TAXPAYER,8976,OWNERSHIP,7.74,2022-02-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1864,BENEFICIAL_OWNER,1864,TAXPAYER,19573,OWNERSHIP,9.08,2020-09-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1865,BENEFICIAL_OWNER,1865,TAXPAYER,204,OWNERSHIP,68.88,2024-10-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1866,BENEFICIAL_OWNER,1866,TAXPAYER,3023,OWNERSHIP,9.52,2018-01-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1867,BENEFICIAL_OWNER,1867,TAXPAYER,8237,OWNERSHIP,6.85,2018-05-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1868,BENEFICIAL_OWNER,1868,TAXPAYER,11539,OWNERSHIP,40.27,2022-02-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1869,BENEFICIAL_OWNER,1869,TAXPAYER,1507,OWNERSHIP,60.65,2018-06-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1870,BENEFICIAL_OWNER,1870,TAXPAYER,5545,OWNERSHIP,54.47,2019-03-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1871,BENEFICIAL_OWNER,1871,TAXPAYER,2546,OWNERSHIP,57.84,2024-06-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1872,BENEFICIAL_OWNER,1872,TAXPAYER,25735,OWNERSHIP,49.70,2019-01-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1873,BENEFICIAL_OWNER,1873,TAXPAYER,18030,OWNERSHIP,32.31,2022-06-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1874,BENEFICIAL_OWNER,1874,TAXPAYER,23337,OWNERSHIP,29.90,2019-09-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1875,BENEFICIAL_OWNER,1875,TAXPAYER,24561,OWNERSHIP,91.91,2018-02-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1876,BENEFICIAL_OWNER,1876,TAXPAYER,7617,OWNERSHIP,44.32,2022-09-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1877,BENEFICIAL_OWNER,1877,TAXPAYER,6346,OWNERSHIP,80.96,2020-09-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1878,BENEFICIAL_OWNER,1878,TAXPAYER,25027,OWNERSHIP,39.25,2023-06-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1879,BENEFICIAL_OWNER,1879,TAXPAYER,27117,OWNERSHIP,41.81,2020-07-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1880,BENEFICIAL_OWNER,1880,TAXPAYER,25802,OWNERSHIP,40.62,2022-02-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
